Q13683	P02708	1
Q99102	P04626	1
Q9HAU4	Q9H3M7	1
Q9UHI6	P41162	1
Q04726	P55316	1
P29597	P15498	1
Q13239	P15498	1
P78314	P15498	1
P07947	P07947	1
P16284	P07947	1
P27635	P07947	1
Q04912	P07947	1
Q9HAU4	O15254	1
Q8NBJ7	O95405	1
O15105	O95625	1
P10721	P10721	1
P08637	P28907	1
O14492	P10721	1
Q7Z698	P10721	1
P09769	P09769	1
Q05397	P09769	1
P16284	P28907	1
P09769	P14317	1
Q99848	P11487	1
P46531	P48745	1
Q9H9Q4	Q9H9Q4	1
Q96C24	P61006	1
Q9UQ26	P61006	1
P17948	P17948	1
P35968	P17948	1
P15692	P17948	1
P16885	P17948	1
P29353	P17948	1
P49763	P17948	1
P49765	P17948	1
Q13535	P17948	1
P11308	P11308	1
Q15047	P11308	1
Q8IVL1	P10301	1
P07948	P07948	1
P16284	P07948	1
P29597	P07948	1
P42263	P07948	1
P29353	P07948	1
Q05397	P07948	1
P07948	P14317	1
P07948	O15492	1
O76036	P13987	1
Q96QH2	P07948	1
O75807	P07948	1
Q9ULV8	P07948	1
Q8NDB2	P07948	1
O14492	P07948	1
Q7L591	P07948	1
P05412	P05412	1
P06127	P21854	1
Q13950	P05412	1
Q92854	P21854	1
Q9BQG0	P05412	1
P01011	P01011	1
Q99426	Q93009	1
Q8WX92	P05412	1
Q9NRH2	P05412	1
Q04637	O95405	1
Q15306	P17947	1
P21802	P12034	1
Q9UH77	P41143	1
Q92793	Q03112	1
Q13547	Q03112	1
Q13363	Q03112	1
P56545	Q03112	1
P84022	Q03112	1
P56524	Q03112	1
Q92831	Q03112	1
P26927	P01011	1
Q9NRP7	P08151	1
Q9NRP7	P10070	1
Q9NRP7	P10071	1
Q13485	P12757	1
Q15796	P12757	1
P84022	P12757	1
Q13042	P12757	1
Q9UM11	P12757	1
Q99829	P12757	1
Q96FN4	P12757	1
Q96A23	P12757	1
Q9HAU4	P12757	1
P22681	P22681	1
P29597	P22681	1
P46531	P22681	1
P29353	P22681	1
O15357	P22681	1
Q13239	P22681	1
O15197	P22681	1
P48509	P26006	1
P48509	P05556	1
Q9Y2R2	P22681	1
P29353	P60033	1
P53609	P62745	1
Q8IUC4	P62745	1
P61586	P61586	1
P10911	P61586	1
Q86UP2	P61586	1
Q9UI14	P61586	1
Q8IUC4	P61586	1
P52306	P61586	1
O15068	P61586	1
Q7Z698	P61586	1
O95190	P11926	1
Q8WZ42	Q14596	1
Q99828	Q14596	1
Q99689	Q14596	1
P29122	P29122	1
P29122	P20382	1
P29122	P20930	1
P06400	Q02962	1
P45983	Q02962	1
P19544	Q02962	1
Q6ZW49	Q02962	1
Q96HF1	Q02962	1
P50221	P15863	1
P50222	P15863	1
Q02548	Q02548	1
Q02535	Q02548	1
P52294	Q02548	1
Q04727	Q02548	1
P98073	P00995	1
Q8IZ57	P00995	1
Q12986	P26378	1
P01008	P01008	1
Q16819	P01270	1
O95273	P24385	1
Q9Y222	P24385	1
Q9NQX5	P24385	1
P12644	O95405	1
P10909	P27169	1
O60229	P19021	1
Q9Y6G9	Q9BW27	1
P17612	O60240	1
P28288	P28288	1
P28482	Q07869	1
P19793	Q07869	1
Q9Y618	Q07869	1
O75376	Q07869	1
P33316	Q07869	1
P27361	Q07869	1
P51398	Q07869	1
P48552	Q07869	1
Q15788	Q07869	1
Q09472	Q07869	1
Q15648	Q07869	1
Q9UBK2	Q07869	1
Q12802	Q07869	1
O75293	Q07869	1
O95257	Q07869	1
O75448	Q07869	1
Q13133	Q07869	1
O00170	Q07869	1
Q96F24	Q07869	1
Q9BYK8	Q07869	1
Q9BV79	Q07869	1
O95819	P19634	1
Q9UQM7	P20941	1
P27986	P27986	1
P16284	P27986	1
P29597	P27986	1
Q8N726	P19338	1
Q96BS2	P19634	1
Q04912	P27986	1
P29353	P27986	1
Q05397	P27986	1
O00329	P27986	1
O75674	P27986	1
Q92569	P42336	1
P18505	P42336	1
P08237	P17858	1
P14672	P07900	1
P14672	Q32P28	1
Q16821	P26678	1
P14672	Q9BY79	1
P16284	P19174	1
P21802	P19174	1
P29597	P17181	1
Q04912	P19174	1
P14672	Q96AY3	1
Q05397	P19174	1
Q07890	P19174	1
P78314	P19174	1
O14939	P19174	1
O60763	P19174	1
Q9GZY6	P19174	1
Q13470	P19174	1
Q16816	Q16816	1
P78337	P28069	1
Q99873	P17181	1
Q15047	Q8TAD8	1
P16284	P14923	1
P12830	P14923	1
P33151	P14923	1
P98161	P14923	1
Q9NQB0	P14923	1
Q4LDE5	O15198	1
P00747	P00747	1
P05452	P00747	1
P00747	Q15113	1
P00747	Q16819	1
Q16787	P00747	1
Q96IY4	P00747	1
O15357	Q14315	1
P05452	P00750	1
Q16787	P00750	1
P05154	P00750	1
P36575	P25105	1
P09619	P09619	1
P29353	P09619	1
Q05397	P09619	1
Q99933	P09619	1
P17706	P09619	1
P04085	P04085	1
P16284	P16284	1
P05106	P16284	1
Q06124	P16284	1
P29350	P16284	1
Q02156	P16284	1
P12931	P16284	1
Q92835	P16284	1
P05106	P05106	1
Q9Y490	P05106	1
P41231	P05106	1
Q05397	P05106	1
P16234	P16234	1
P22303	P22303	1
P07359	P40197	1
P07359	P14770	1
P07359	P16109	1
P25063	P16109	1
Q14242	P16109	1
P16109	Q9BXS5	1
Q15036	P16109	1
P05155	P16109	1
P04004	P15151	1
P51808	P15151	1
Q9Y6Q5	P15151	1
O95208	P05549	1
Q15223	P15151	1
Q9NQS3	P15151	1
Q15762	P15151	1
P09874	P09874	1
P12004	P09874	1
P19793	P09874	1
P61247	P09874	1
P04637	P09874	1
P18887	P09874	1
P09884	P09874	1
P78527	P09874	1
P10244	P09874	1
Q8N436	O15198	1
Q8NEV8	O15198	1
O43684	P09874	1
Q2M1K9	P09874	1
Q14191	P09874	1
Q14686	P09874	1
Q7Z2E3	P09874	1
Q8N726	P62081	1
Q9UGN5	P09874	1
Q9UH65	P09874	1
Q96PK6	P09874	1
P22670	Q13485	1
P22670	Q15797	1
P22670	O15198	1
P98161	Q13563	1
P19429	Q13563	1
Q66K89	O15198	1
Q13219	Q13219	1
P19429	Q13219	1
P10909	P04156	1
Q14515	P04156	1
Q08999	P35232	1
P01308	P01308	1
Q96C24	P01308	1
P07900	P04114	1
P12004	P12004	1
P18887	P12004	1
P53999	P12004	1
P11150	P04114	1
Q9UK53	P12004	1
P55157	P04114	1
Q9BQG0	P12004	1
P22674	P12004	1
Q9BVC3	P12004	1
P49005	P12004	1
P0CG13	P12004	1
P16471	P16471	1
Q9NSE2	P16471	1
P0DML2	P16471	1
P05154	P07288	1
Q16819	P01189	1
Q8IZL8	O15198	1
P07225	P04070	1
P05154	P04070	1
P19525	P19525	1
Q9UBL3	O15198	1
Q02750	Q02750	1
P54259	O75093	1
Q15349	Q02750	1
Q6VAB6	Q02750	1
Q02750	Q9NVD7	1
P02649	P02649	1
P29353	Q06124	1
Q05397	Q06124	1
P33151	Q06124	1
Q6GTX8	Q06124	1
P11137	P02649	1
Q96RL6	Q06124	1
P02649	P10636	1
Q8NHJ6	Q06124	1
O43424	P29074	1
P00734	P07225	1
P07197	P02649	1
P12259	P07225	1
P00742	P07225	1
P00451	P07225	1
Q06418	P07225	1
P24821	P23467	1
Q02763	P23467	1
P33151	P23467	1
P78357	P23467	1
Q12860	P23467	1
Q92823	P23467	1
Q5TCQ9	P23467	1
Q9Y624	P23467	1
P29350	P29350	1
P29597	P29350	1
Q9UJ70	O15198	1
Q96RL6	P29350	1
Q8NHJ6	P29350	1
Q96EY1	O15198	1
P18433	P18433	1
P28827	P18433	1
P29597	P18031	1
P78352	P23470	1
P63244	P28827	1
P12830	P28827	1
O60716	P28827	1
Q86W92	P28827	1
P13861	P13861	1
Q99996	P13861	1
P24588	P13861	1
O75969	P13861	1
Q9Y6D5	P13861	1
Q8TBZ2	P13861	1
Q9P0M2	P13861	1
P31323	P31323	1
Q99996	P31323	1
P24588	P31323	1
P62714	Q6VY07	1
P62714	Q99259	1
Q9UIC8	P62714	1
P00734	P25116	1
P13671	P00734	1
P07359	P00734	1
P05154	P00734	1
P00734	Q96IY4	1
Q13485	Q00887	1
Q13485	Q8IXH7	1
P18887	P27695	1
P63244	P29597	1
P78552	P29597	1
P29597	P42224	1
P40189	P29597	1
Q9Y4H2	P29597	1
P10912	P29597	1
P46109	P29597	1
O14744	P29597	1
O75886	P29597	1
P16591	P16591	1
P31371	P21802	1
O15520	P21802	1
P29322	P29322	1
P29353	P29317	1
Q05397	P29317	1
Q13239	P29317	1
P43403	P43403	1
P29353	P43403	1
Q13239	P43403	1
P78314	P43403	1
P26045	P43403	1
P28482	P28482	1
P28482	P26651	1
P19419	P28482	1
P29353	P28482	1
Q15349	P28482	1
Q9HD43	P28482	1
Q16829	P28482	1
Q15256	P28482	1
P28482	P46695	1
O76070	P28482	1
P56524	P28482	1
Q01105	P27695	1
P28482	P50548	1
Q6VAB6	P28482	1
P28482	P24046	1
Q13485	P11465	1
P28482	O60504	1
P31152	P31152	1
P17252	P17252	1
O14746	P17252	1
P17252	P14598	1
P17252	P27635	1
P17252	P05107	1
P17252	Q05209	1
O14939	P17252	1
Q9NSE2	P17252	1
P17252	P49802	1
P17252	Q13255	1
P24588	P17252	1
P17252	Q86VB7	1
P17252	Q9H1D0	1
P17252	P28329	1
P17252	P29966	1
Q8WWG9	P17252	1
Q8N556	P17252	1
P17252	P19429	1
P17252	Q5JVS0	1
P17252	P24046	1
P28476	P17252	1
P11150	Q07954	1
Q13813	P05771	1
P05771	P14598	1
P05771	P05107	1
Q9NSE2	P05771	1
O15399	P05771	1
Q96HC4	P05771	1
P05771	P29966	1
Q8N556	P05771	1
P05771	Q5JVS0	1
Q8NFD5	O15198	1
Q02156	Q02156	1
O15399	Q02156	1
Q99996	Q02156	1
Q96HC4	Q02156	1
Q8N556	Q02156	1
Q05655	Q05655	1
Q05655	P14598	1
Q05655	P05107	1
Q05655	Q16820	1
P29353	Q05655	1
Q05655	Q15080	1
O14939	Q05655	1
Q8N556	Q05655	1
Q8TDC0	Q14315	1
Q05655	Q5JVS0	1
O15399	P05129	1
Q96HC4	P05129	1
Q8N556	P05129	1
P05129	Q5JVS0	1
P29353	Q07954	1
P63244	P63244	1
P07437	P63244	1
P05107	P63244	1
Q5JVS0	P63244	1
P48556	O15198	1
Q05513	P14598	1
Q8N726	P08238	1
Q13163	Q05513	1
Q8N556	Q05513	1
P62714	Q5THK1	1
Q05513	Q5JVS0	1
P22830	P22830	1
P05107	P24158	1
P49913	P24158	1
P24158	Q04206	1
P28062	P28062	1
Q13813	P16452	1
P01116	P16452	1
P04920	P16452	1
Q08722	P16452	1
Q86Y82	P16452	1
Q9NUP1	P16452	1
P58062	P16452	1
P16452	P16157	1
O75444	O75444	1
Q8IWL1	Q8IWL2	1
O15550	O15198	1
Q8IWL1	Q8IWL1	1
P14618	P14618	1
P29803	P11177	1
O00330	P11177	1
P08559	P11177	1
P53611	P53611	1
Q12974	P53611	1
Q9NS91	P63146	1
O14936	P20336	1
Q9UI14	P20336	1
Q96C24	P20336	1
Q9UQ26	P20336	1
Q13555	P55042	1
P10911	P84095	1
P57105	Q07954	1
Q86UP2	P84095	1
Q96JJ3	P84095	1
Q9UM13	Q07954	1
O15068	P84095	1
Q8TBA6	P62820	1
O60763	P62820	1
