P62633	Q67953	0
Q9ULC8	O92972-PRO_0000278742	0
Q15392	Q99IB8-PRO_0000045602	1
Q0P6D6	Q76R61	0
Q15120	Q9QBE1	0
Q13136	Q99IB8-PRO_0000045602	0
O43813	Q6J8G2	0
Q6P5X5	Q2I360	0
Q9Y5P8	P27958-PRO_0000037566	1
Q86SG5	P26663-PRO_0000037533	0
Q8IUI8	P29846-PRO_0000037675	0
P07949	Q9WMX2-PRO_0000037549	0
Q86VI3	Q99IB8-PRO_0000045602	0
O75962	Q778I9	0
Q495N2	Q99IB8-PRO_0000045592	0
Q6ZTR7	P27958-PRO_0000037573	0
P61978	Q9WMX2-PRO_0000037541	1
P0DP42	P27958-PRO_0000037572	0
Q8IZM0	Q5EG65-PRO_0000037559	0
O43688	P0C045	0
P05015	Q99IB8-PRO_0000045596	0
Q96KQ4	P29996	0
Q8NDF8	Q81871	0
Q9Y2D2	P0C6I1	0
Q9HC16	Q9WRK6	1
O43159	P29846-PRO_0000037676	0
O95394	Q69028	0
A0A075B767	Q99IB8-PRO_0000045602	0
Q9H3H3	Q03463-PRO_0000278741	0
P04035	Q03463-PRO_0000278741	0
Q96N95	P27958-PRO_0000037577	0
P17301	P26663-PRO_0000037533	0
Q6ZVX9	Q4AE16	0
Q9H4B4	Q9WMX2-PRO_0000037551	0
P17483	P29846-PRO_0000037673	0
Q6NSX1	P29846-PRO_0000037675	0
P30086	A0A060A633	0
P55265	Q99IB8-PRO_0000045599	1
O14815	Q4AE16	0
Q6NS38	Q8QVZ0	0
Q13011	Q99IB8-PRO_0000045601	0
O95813	Q7TDY3	0
P38571	Q9WMX2-PRO_0000037547	0
Q9H2G4	Q778I9	0
Q8NHS9	Q9WMX2-PRO_0000037552	0
A2RU48	Q99IB8-PRO_0000045592	0
Q13061	Q69027	0
Q6ZW33	Q778I9	0
P0C7A2	Q05499	0
Q13115	O92972-PRO_0000278742	0
Q9H0P0	Q03463-PRO_0000278734	0
Q08881	Q99IB8-PRO_0000045596	0
Q9P2M7	Q03463-PRO_0000278738	0
Q96DA0	Q99IB8-PRO_0000045593	0
Q13438	Q9WMX2-PRO_0000037552	1
Q6UB28	Q99IB8-PRO_0000045600	0
Q9H694	Q9QBE1	0
Q9ULR0	P69616	0
Q9UF02	Q2I360	0
Q5BLP8	Q8B6D3	0
Q5SQS8	Q9QBE1	0
Q8N5U6	P29996	0
Q15848	Q05499	0
P0C672	Q8B6D3	0
Q96L93	Q05499	0
Q9UMZ3	Q03463-PRO_0000278730	0
Q9UL49	P27958-PRO_0000037572	0
A1L429	A0A060A633	0
O95948	Q7M022	0
O00291	P69713	0
Q6GV28	P29846-PRO_0000037666	0
Q8TF17	Q03463-PRO_0000278734	0
Q8N8D1	Q68840	0
Q96MA6	Q4AE16	0
Q86VZ2	Q03463-PRO_0000278734	0
Q8IWP9	P27958-PRO_0000037566	1
P27539	P69616	0
Q15382	P26660-PRO_0000037609	0
O14925	P26662-PRO_0000037647	0
Q7Z6L4	P29996	1
Q4ADV7	P26664-PRO_0000037517	0
Q8NEC7	P27958-PRO_0000037576	0
Q5T481	P27958-PRO_0000037577	0
Q7Z6A9	P0C6I6	0
Q8IWT0	Q8JWL6	0
Q9H2E6	Q913V3-PRO_0000278754	0
Q6ZUT1	P27958-PRO_0000037575	0
Q96FS4	P69616	0
Q9Y2D2	Q8QW27	0
Q9UKI3	P27958-PRO_0000037575	0
Q9UIX4	Q9QBE1	0
Q9BYQ9	Q03499	0
Q5DT21	P0C6I1	0
Q9BYG4	Q9WMX2-PRO_0000037552	0
Q9H425	Q76R61	0
P16591	Q69028	0
Q2M3C7	P0C6I1	0
O00141	P03157	0
Q5GAN4	P26664-PRO_0000037517	0
Q13751	Q99IB8-PRO_0000045601	0
Q8NGQ4	P0C6I6	0
Q8IY82	Q9WMX2-PRO_0000037551	0
A6NFD8	Q9WMX2-PRO_0000037546	0
Q8TD55	Q69027	0
A0A1B0GV22	P29846-PRO_0000037676	0
P28336	P27958-PRO_0000037573	0
Q49A17	P0C6L3	0
O43822	Q9QAC5	0
A0A0A0MS15	P29846-PRO_0000037673	0
Q8WUQ7	O92972-PRO_0000278742	0
Q9BQP7	Q03499	0
Q9H2W2	O92972-PRO_0000278742	0
Q9Y4F1	P0C6I1	0
Q8NFQ8	Q03463-PRO_0000278741	0
P31273	Q9WMX2-PRO_0000037551	0
P01704	Q99IB8-PRO_0000045602	0
Q9UNA0	Q8V1H6	0
A0A0B4J2F2	Q9WMX2-PRO_0000037551	0
P0DPB6	Q8JYI4	0
Q86VW0	Q9WMX2-PRO_0000037548	1
Q9UQE7	Q68840	0
Q9H082	Q81871	0
O60512	P03165	0
O75044	P29846-PRO_0000037666	0
P22670	P69713	0
Q96NY9	Q5EG65-PRO_0000037559	0
P43308	Q99HR6	0
Q8NGS1	A0A060A633	0
Q13571	Q03463-PRO_0000278730	0
Q9UND3	P27958-PRO_0000037566	0
P58170	Q99IB8-PRO_0000045593	0
A6NCE7	P29846-PRO_0000037676	0
Q9UQG0	Q9WMX2-PRO_0000037550	0
Q7Z3K3	Q9QAC5	0
O43927	Q8QW27	0
Q96BW1	P03139	0
Q9UHC7	Q69027	1
Q9NUW8	K7QG91	0
Q99798	P26663-PRO_0000037536	0
A6NNS2	A0A060A633	0
Q6UY13	Q8QVZ0	0
Q8N1F8	P27958-PRO_0000037569	0
A8MX34	P29846-PRO_0000037666	0
Q8NFQ8	A0A060A633	0
O00562	P27958-PRO_0000037576	0
Q8NBF6	Q99IB8-PRO_0000045603	0
P25791	Q9WC28	0
Q8N4V2	B1Q2W9	0
P59541	Q6J8G2	0
Q7RTV2	K7QG91	0
Q9H479	P27958-PRO_0000037577	0
Q9NZP6	P0C045	0
O75452	Q9WMX2-PRO_0000037547	0
Q8TE60	O92972-PRO_0000278753	0
Q9H7E9	P03139	0
Q9UBU8	Q69027	0
O15269	P03165	0
P06454	P27958-PRO_0000037576	1
Q96DU3	P29846-PRO_0000037666	0
Q8N8B7	Q99HR6	0
Q8NG68	P27958-PRO_0000037573	0
O60721	P27958-PRO_0000037573	0
Q96RK0	Q99IB8-PRO_0000045596	1
Q27J81	P27958-PRO_0000037569	0
Q06546	Q913V3-PRO_0000278754	0
P51649	Q9WMX2-PRO_0000037548	0
Q969V1	Q03463-PRO_0000278734	0
Q96LS8	Q03463-PRO_0000278741	0
Q9UBZ4	Q03463-PRO_0000278734	0
O00624	Q8QW27	0
Q9Y4G6	Q03463-PRO_0000278741	0
Q01955	K7QG91	0
Q07866	Q8QVZ0	0
Q8NB66	Q99IB8-PRO_0000045593	0
O00182	Q69028	0
Q9H3T2	P27958-PRO_0000037576	0
A0A075B6N3	Q9QMH9	0
Q9H4A5	Q9WC28	0
O15130	P26663-PRO_0000037536	0
Q9UHU1	Q99IB8-PRO_0000045601	0
Q96IP4	Q2I360	0
Q9Y605	Q9WMX2-PRO_0000037547	1
Q86UE4	P26664-PRO_0000037517	0
Q7Z745	P0C045	0
Q9BR76	Q9WMX2-PRO_0000037548	1
Q9NQY0	P26663-PRO_0000037533	0
Q0JRZ9	Q8V1H6	0
Q2M1Z3	Q8QW27	0
Q7Z443	Q9WC28	0
P26439	Q7TDY3	0
P63104	Q5EG65-PRO_0000037559	0
P29033	Q03463-PRO_0000278730	0
Q3SXP7	P26662-PRO_0000037647	0
Q8TAD2	Q99IB8-PRO_0000045602	0
