P01730	P01730	1
P06400	P29375	1
P20226	P09086	1
P22681	P46108	1
P06213	P27986	1
P04049	P31946	1
P15172	Q08999	1
Q08945	P17947	1
Q09472	P25490	1
P36956	Q92793	1
P15923	P15172	1
P15884	Q02535	1
Q13315	P00519	1
P31314	Q15172	1
P15172	P15172	1
P08571	P18428	1
P10415	P10415	1
P10415	Q07812	1
Q15628	P19438	1
P29466	P01584	1
P01350	P32239	1
Q15349	P43405	1
P42574	P09874	1
Q00987	P04637	1
Q16514	Q16514	1
P20226	P21675	1
P49848	Q16594	1
Q00403	Q16594	1
P20226	Q15572	1
P08047	Q00403	1
P25490	Q00403	1
P04637	Q16594	1
P49848	P04637	1
P08047	P25490	1
P06400	P32519	1
P06400	P29374	1
Q13029	P06400	1
Q15544	Q15543	1
P20226	Q15544	1
Q15543	P20226	1
Q12962	Q15543	1
P20226	Q16514	1
Q16514	Q15544	1
Q12962	Q16514	1
P06127	Q8NEB9	1
P06127	Q00839	1
P06239	P06127	1
P01112	Q13671	1
P42684	Q13671	1
P16333	P42768	1
P29317	P20827	1
Q13158	Q15628	1
Q13158	P25445	1
P00533	Q13596	1
Q13546	P25445	1
P25445	P25445	1
P19438	Q13546	1
Q15628	Q13546	1
P51617	P14778	1
P13747	P27797	1
P14859	P20226	1
Q12874	P09661	1
P05783	P22681	1
Q12965	P22681	1
P22681	P15498	1
P22681	P62993	1
P22681	P27986	1
P06213	P35568	1
P04899	P81274	1
P29353	P08069	1
P29353	P06213	1
P08069	P27986	1
P15056	P01112	1
P04049	P01112	1
P14598	P19878	1
P30304	P31946	1
P31946	P30305	1
P63104	P04049	1
Q14451	Q06124	1
Q13884	P46939	1
P05067	P05067	1
Q14209	Q14186	1
Q14209	Q14188	1
P06400	Q14209	1
Q09472	P04637	1
P06400	P21675	1
Q92793	P10243	1
P10415	Q07820	1
P19438	P19438	1
P16220	Q92793	1
P17947	P49716	1
P19438	Q13158	1
P62993	P00533	1
Q03519	P13747	1
P10721	P62993	1
Q13424	P46939	1
P11831	P35269	1
P13647	P15924	1
Q03405	P08631	1
P63211	P16520	1
P19447	Q13889	1
P05556	P56199	1
P06493	Q16667	1
P04141	P32927	1
P17301	P05556	1
P06400	Q14186	1
Q14186	P28749	1
Q14188	P06400	1
Q14188	P28749	1
P07948	P22681	1
P15924	P05787	1
P05787	P05783	1
P15173	P15923	1
P12931	P20248	1
P24385	P12931	1
P24385	P61024	1
P24385	P06493	1
P24385	P24941	1
P24941	P20248	1
P06400	Q00534	1
P11802	P30279	1
P20226	P05412	1
P27824	P11166	1
P27797	P11166	1
P27037	P27037	1
Q04771	P27037	1
P27037	P36896	1
P17252	P24588	1
P31323	P31323	1
P40189	P23458	1
P40189	P29597	1
P40189	Q06124	1
P23458	P17181	1
P04049	P01111	1
P23458	Q03405	1
P29597	Q03405	1
P05113	P32927	1
P08700	P32927	1
P04141	P15509	1
P19838	Q01094	1
P19838	P19838	1
P17181	P29597	1
P63211	P62873	1
P00813	P27487	1
P27487	P08575	1
P19447	P18074	1
P19447	P32780	1
P19447	Q13888	1
P18074	P32780	1
Q13888	P18074	1
P18074	Q13889	1
Q13888	Q13889	1
Q13888	P32780	1
P28715	P19447	1
P32780	P28715	1
P18074	P28715	1
Q13888	P28715	1
Q03468	Q13216	1
Q13888	Q13216	1
Q16533	P20226	1
Q13487	P20226	1
P05067	P02766	1
P27797	P02675	1
P28827	P12830	1
P67870	P67870	1
P40189	P05231	1
P08887	P05231	1
P01579	P15260	1
P17480	P06400	1
P43405	P07948	1
P19174	P43405	1
P19174	Q00839	1
P05106	P08514	1
P35222	P35221	1
P12830	P35222	1
P10809	P15104	1
P35869	P07900	1
P07900	P04150	1
P04792	P00488	1
P01589	P14784	1
P60568	P14784	1
P60568	P31785	1
P07900	P07900	1
P08238	P08238	1
P34932	Q04864	1
P34932	Q04206	1
P25963	P34932	1
P22415	P15407	1
P19388	Q00403	1
P15923	P09874	1
P15923	P19338	1
P03956	P01033	1
