P07947	P07947	1
P10721	P10721	1
O14492	P10721	1
Q7Z698	P10721	1
Q99848	P11487	1
Q9H9Q4	Q9H9Q4	1
P11308	P11308	1
P06127	P21854	1
P01011	P01011	1
Q99426	Q93009	1
Q15306	P17947	1
Q13485	P12757	1
Q15796	P12757	1
Q13042	P12757	1
Q9UM11	P12757	1
Q96A23	P12757	1
P50222	P15863	1
P98073	P00995	1
Q8IZ57	P00995	1
P01008	P01008	1
Q16819	P01270	1
O95273	P24385	1
Q9Y222	P24385	1
Q9NQX5	P24385	1
P28288	P28288	1
P14672	Q32P28	1
Q16821	P26678	1
P29597	P17181	1
P14672	Q96AY3	1
Q16816	Q16816	1
P00747	P00747	1
P05452	P00747	1
P00747	Q15113	1
P00747	Q16819	1
P05452	P00750	1
P09619	P09619	1
O75400	P46379	1
P22303	P22303	1
P25063	P16109	1
Q14242	P16109	1
Q15036	P16109	1
P05155	P16109	1
P09874	P09874	1
P12004	P09874	1
P61247	P09874	1
P18887	P09874	1
P10244	P09874	1
O43684	P09874	1
Q7Z2E3	P09874	1
P13010	P09874	1
Q9UGN5	P09874	1
Q9UH65	P09874	1
Q96PK6	P09874	1
Q8WXA9	P09874	1
P22670	Q13485	1
P19429	Q13563	1
Q14515	P04156	1
Q08999	P35232	1
P01308	P01308	1
Q96C24	P01308	1
P12004	P12004	1
P18887	P12004	1
P53999	P12004	1
P22674	P12004	1
Q9BVC3	P12004	1
P16471	P16471	1
Q9NSE2	P16471	1
Q16819	P01189	1
P07225	P04070	1
P19525	P19525	1
P02649	P02649	1
O43424	P29074	1
P00734	P07225	1
P00742	P07225	1
Q06418	P07225	1
P29350	P29350	1
P29597	P29350	1
Q96RL6	P29350	1
P29597	P18031	1
P31323	P31323	1
P24588	P31323	1
P00734	P25116	1
P13671	P00734	1
P18887	P27695	1
P63244	P29597	1
P78552	P29597	1
P40189	P29597	1
P10912	P29597	1
O14744	P29597	1
P13010	P29597	1
P16591	P16591	1
P43403	P43403	1
Q13239	P43403	1
P78314	P43403	1
Q01105	P27695	1
P54259	P46379	1
Q02156	Q02156	1
Q8N556	Q02156	1
Q05655	Q05655	1
Q05655	Q15080	1
O14939	Q05655	1
Q8N556	Q05655	1
Q05655	Q5JVS0	1
Q8N556	P05129	1
P05129	Q5JVS0	1
P63244	P63244	1
Q5JVS0	P63244	1
P22830	P22830	1
P28062	P28062	1
Q08722	P16452	1
Q86Y82	P16452	1
Q9NUP1	P16452	1
P58062	P16452	1
O75444	O75444	1
P14618	P14618	1
O00330	P11177	1
P08559	P11177	1
P53611	P53611	1
Q9UI14	P20340	1
Q9Y3P9	P20340	1
P41181	P41181	1
P55895	P15918	1
P51606	P00797	1
P22674	P15927	1
P06400	P06400	1
Q12931	P06400	1
Q96FV9	P06400	1
O43463	Q08999	1
Q16254	Q08999	1
P17480	Q08999	1
Q13547	Q08999	1
O75884	Q08999	1
Q13573	Q08999	1
Q99708	Q08999	1
Q9HAW0	Q08999	1
O75629	Q08999	1
O60381	Q08999	1
Q08722	Q02094	1
P17542	P25791	1
Q9NVW2	P25791	1
P15976	P25791	1
Q99708	P25791	1
Q86U70	P25791	1
Q15723	P25791	1
Q13571	O95208	1
P05387	P05387	1
P23526	P23526	1
P46459	P49407	1
Q15438	Q15438	1
P52294	P09132	1
P04278	P04278	1
P14678	P14678	1
Q9UHI6	P14678	1
P48764	P48764	1
Q5T2W1	P48764	1
O14745	P48764	1
O43745	P48764	1
Q5T2W1	Q14916	1
P61278	P31391	1
Q03403	Q03403	1
Q5BJF6	Q14990	1
Q9NPE6	Q14990	1
Q96R06	Q14990	1
Q9BS86	Q05996	1
Q53EZ4	P53350	1
P42765	P22307	1
O14757	P0CG47	1
O14757	Q13616	1
P21579	P21579	1
Q96G25	Q15528	1
Q12846	P63027	1
P08247	P63027	1
O00161	P63027	1
Q9BV40	P63027	1
Q9UI14	P63027	1
O75558	P63027	1
O14810	P63027	1
Q9P0L0	P63027	1
O14936	P18827	1
O14936	O75056	1
P46459	Q12846	1
Q5T5C0	Q12846	1
Q8N3L3	Q12846	1
P20963	P20963	1
P02786	P20963	1
Q13239	P20963	1
Q96S55	P28340	1
Q96S55	Q9HCU8	1
P05452	P05452	1
Q15080	P10599	1
P06756	P25116	1
Q13596	P25116	1
Q03113	P25116	1
P35442	P35442	1
P34947	P21731	1
Q03113	P21731	1
Q01105	P06454	1
Q9NQX5	Q14186	1
P33076	P25208	1
P16989	P25208	1
P08047	P08047	1
Q8N108	P08047	1
P42285	P08047	1
Q15796	P37275	1
Q14919	P37275	1
Q13950	Q05655	1
P35269	P29084	1
P17676	P17676	1
P19419	P17676	1
Q13950	P17676	1
P13984	P35269	1
P01106	P35269	1
P10275	P35269	1
P52655	P35269	1
P11831	P35269	1
Q00403	P35269	1
Q9NQX5	Q01094	1
P32780	P32780	1
Q01831	P32780	1
Q96T76	P32780	1
P00519	P00519	1
P22670	P00519	1
Q05209	P00519	1
P78314	P00519	1
Q96IW2	P00519	1
Q7L591	P00519	1
Q9UBE8	P10242	1
Q30201	P02786	1
Q96S59	P02786	1
P52961	P01127	1
Q13164	P01106	1
Q13287	P01106	1
Q13105	P01106	1
P01137	P01137	1
Q99689	Q9P0K7	1
P21980	P21980	1
Q99689	Q9UIL1	1
Q13950	P14635	1
Q15661	Q15661	1
P21580	P21580	1
Q8NFZ5	P21580	1
P14625	P14625	1
P19438	P19438	1
P04629	P04629	1
Q9NRF2	P04629	1
P26196	P26368	1
P15692	P15692	1
P35052	P15692	1
Q13275	P15692	1
P49916	P18887	1
O15527	P18887	1
P18887	Q7Z2E3	1
P06746	P18887	1
Q96T60	P18887	1
Q9UGN5	P18887	1
Q96FI4	P18887	1
Q13485	P17098	1
Q15796	P17098	1
Q01844	Q93009	1
P28698	P28698	1
P00736	P00736	1
P53396	P53396	1
P01042	P01042	1
Q15080	P19878	1
P10515	O00330	1
P09622	P09622	1
Q9UP83	O15553	1
P08236	P08236	1
O14939	P17900	1
Q9HCN4	P23025	1
Q01831	Q01831	1
P41208	Q01831	1
Q13569	Q01831	1
P62310	Q01831	1
P54727	Q01831	1
P98172	P98172	1
Q9UMX6	P51841	1
P98170	P98170	1
Q16825	P51813	1
Q9UI14	P31150	1
O43602	O43602	1
Q9UJV3	P78318	1
O75914	O75914	1
Q13485	Q99966	1
Q92754	Q99966	1
Q13976	P16066	1
P16860	P16066	1
O14936	O14936	1
P48050	O14936	1
Q12959	O14936	1
Q02410	O14936	1
O14910	O14936	1
Q9BY67	O14936	1
Q9H2G4	O14936	1
Q16650	O14936	1
P31431	O14936	1
O94868	O14936	1
Q9Y2J0	O14936	1
P05455	P05455	1
O94829	P47813	1
Q9Y2D8	Q16385	1
P27797	P27797	1
Q92828	O60907	1
P27487	P27487	1
P27487	P16619	1
Q9UJV3	Q9UJV3	1
Q14134	Q9UJV3	1
O43164	Q9Y5V3	1
Q15907	Q9Y6K9	1
Q8NFZ5	Q9Y6K9	1
O15294	O15294	1
P51617	P51617	1
Q99836	P51617	1
Q9Y616	P51617	1
Q9NWZ3	P51617	1
Q6IA17	P51617	1
Q9BZI7	Q9BZI7	1
Q96D71	Q8NFH8	1
P19474	P19474	1
Q86T24	Q86T24	1
O43719	O43719	1
P28340	Q99871	1
P33897	P33897	1
Q8TBC3	Q96B97	1
Q05209	P42768	1
P51572	P51572	1
Q4V328	Q4V328	1
Q7L622	O00453	1
Q8TEB7	Q8TEB7	1
Q92838	Q92838	1
P14317	Q96PU8	1
P42575	P18509	1
Q15465	P18509	1
Q8WW38	P15976	1
P15509	P15509	1
O14939	P09972	1
P00492	P00492	1
Q9NSE2	P26951	1
Q02094	P02730	1
P10911	P10911	1
Q07912	P10911	1
P11831	P19419	1
Q13322	P19419	1
Q14558	P60891	1
Q9BWU0	P02730	1
P36405	O75695	1
P17600	P17600	1
P10275	P10275	1
P13056	P10275	1
P48382	P33076	1
O14980	P33076	1
P49848	P33076	1
P08651	P22670	1
O14939	P35372	1
Q14739	Q14739	1
Q8N3X1	Q14739	1
Q13425	Q13425	1
P19838	P20749	1
Q00653	P20749	1
P01100	P20749	1
P20226	P20749	1
P52655	P20749	1
P20226	P20226	1
P53999	P20226	1
Q53T94	P20226	1
Q99728	P20749	1
Q05209	Q14289	1
P49023	Q05209	1
P56945	Q05209	1
Q92905	P20749	1
Q05209	O43586	1
O43281	Q05209	1
Q14511	Q05209	1
P43405	P43405	1
Q13239	P43405	1
P43405	P14317	1
Q00403	P20749	1
P43405	P78314	1
O14492	P43405	1
Q10567	Q10567	1
O60566	Q10567	1
O43747	Q10567	1
Q9Y6Q5	Q10567	1
Q9C0E2	P63241	1
Q9Y261	Q04724	1
O75626	Q04724	1
Q12929	Q12929	1
Q15796	Q13950	1
P46937	Q13950	1
Q9NZT1	Q08188	1
P32248	P46092	1
Q99731	P46092	1
O15444	P46092	1
Q9Y4X3	P46092	1
O43927	P46092	1
Q9NZQ7	Q15116	1
P35869	P35869	1
P35354	P35354	1
Q9Y330	P47736	1
P41235	P41235	1
P53999	P41235	1
Q96F24	P41235	1
O43424	Q16478	1
Q9UBC0	Q9Y261	1
P19622	Q9Y261	1
P56915	Q9Y261	1
P53999	P33240	1
Q99728	Q05048	1
O75771	O43543	1
Q16891	Q16891	1
Q99689	Q16891	1
Q5T3J3	Q16891	1
Q03135	Q10588	1
Q16819	P09683	1
Q16819	P07492	1
P30990	Q16819	1
Q08345	Q08345	1
P49418	P49418	1
O14939	P49418	1
P52735	P52735	1
P78314	P52735	1
Q13105	P42772	1
Q8WVM0	Q00059	1
Q14258	Q14258	1
Q12981	Q09161	1
Q6XD76	Q99081	1
P61769	P61769	1
Q13469	Q13469	1
Q15306	Q13469	1
Q16633	P53999	1
Q9UNN4	P53999	1
Q16611	Q16611	1
Q9UBY0	Q9UBY0	1
Q13683	Q13683	1
Q13643	Q13683	1
P46094	P46094	1
P13688	P13688	1
P11831	P11831	1
Q9BPY8	P11831	1
Q8TD31	P49675	1
P42575	P42575	1
P23276	P05305	1
Q13164	Q14814	1
Q02094	Q14773	1
P17480	P17480	1
Q9HBG7	Q9HBG7	1
Q16778	P52294	1
P37108	P49458	1
P52945	P52945	1
P55061	P55061	1
Q96G25	Q15369	1
Q12899	Q12899	1
P12644	P12644	1
Q13873	P12644	1
Q13155	Q13155	1
P36894	P12644	1
Q96CV9	Q92664	1
Q8WUA4	Q92664	1
Q92743	P12644	1
P52594	P52594	1
P49674	P49674	1
P34820	P12644	1
Q13253	P12644	1
Q7Z3B4	P43307	1
P34947	P34947	1
Q9UGK3	P12644	1
Q6WN34	P12644	1
Q6X4U4	P12644	1
P49682	P49682	1
P49683	P49683	1
Q8N8U9	P12644	1
Q9H772	P12644	1
