P10721	P10721	1
O14492	P10721	1
Q7Z698	P10721	1
P16284	P28907	1
Q99848	P11487	1
Q9H9Q4	Q9H9Q4	1
P11308	P11308	1
P07948	P07948	1
P16284	P07948	1
P29597	P07948	1
Q05397	P07948	1
P07948	P14317	1
O76036	P13987	1
Q96QH2	P07948	1
O75807	P07948	1
Q8NDB2	P07948	1
O14492	P07948	1
Q7L591	P07948	1
P06127	P21854	1
Q92854	P21854	1
Q99426	Q93009	1
Q15306	P17947	1
Q13485	P12757	1
Q15796	P12757	1
Q13042	P12757	1
P48509	P26006	1
Q99828	Q14596	1
Q99689	Q14596	1
P50222	P15863	1
Q12986	P26378	1
P01008	P01008	1
Q16819	P01270	1
O95273	P24385	1
Q9Y222	P24385	1
Q9NQX5	P24385	1
P10909	P27169	1
Q9Y6G9	Q9BW27	1
P28288	P28288	1
Q16821	P26678	1
P29597	P17181	1
P00747	P00747	1
P05452	P00747	1
P00747	Q15113	1
P00747	Q16819	1
P05452	P00750	1
P09619	P09619	1
Q05397	P09619	1
Q99933	P09619	1
P16284	P16284	1
P29350	P16284	1
Q02156	P16284	1
P22303	P22303	1
P07359	P40197	1
P07359	P14770	1
P07359	P16109	1
Q14242	P16109	1
P16109	Q9BXS5	1
Q15036	P16109	1
P05155	P16109	1
P09874	P09874	1
P12004	P09874	1
P61247	P09874	1
P18887	P09874	1
P10244	P09874	1
O43684	P09874	1
Q7Z2E3	P09874	1
Q9UGN5	P09874	1
Q96PK6	P09874	1
P22670	Q13485	1
P19429	Q13563	1
P01308	P01308	1
Q96C24	P01308	1
P12004	P12004	1
P18887	P12004	1
P53999	P12004	1
Q9UK53	P12004	1
P22674	P12004	1
Q9BVC3	P12004	1
P49005	P12004	1
P0CG13	P12004	1
P16471	P16471	1
Q9NSE2	P16471	1
Q16819	P01189	1
P19525	P19525	1
P02649	P02649	1
P02649	P10636	1
P29350	P29350	1
P29597	P29350	1
Q96RL6	P29350	1
P29597	P18031	1
P31323	P31323	1
P24588	P31323	1
P00734	P25116	1
P13671	P00734	1
P07359	P00734	1
Q13485	Q8IXH7	1
P18887	P27695	1
P78552	P29597	1
P40189	P29597	1
P10912	P29597	1
O14744	P29597	1
P43403	P43403	1
Q13239	P43403	1
P78314	P43403	1
Q01105	P27695	1
Q02156	Q02156	1
Q96HC4	Q02156	1
Q05655	Q05655	1
Q05655	P14598	1
Q05655	Q15080	1
O14939	Q05655	1
Q05655	Q5JVS0	1
Q96HC4	P05129	1
P05129	Q5JVS0	1
P22830	P22830	1
P28062	P28062	1
Q08722	P16452	1
Q86Y82	P16452	1
P58062	P16452	1
O75444	O75444	1
O00330	P11177	1
P08559	P11177	1
P53611	P53611	1
P54259	Q9NP73	1
Q9UI14	P20338	1
Q9Y6G9	P20338	1
P02786	P61020	1
P55895	P15918	1
Q9NSU2	P27694	1
P43351	P27694	1
P22674	P15927	1
P43351	P15927	1
P06400	P06400	1
Q99933	P06400	1
Q92966	P06400	1
Q66K89	P06400	1
Q12931	P06400	1
Q96FV9	P06400	1
Q8IZL8	P06400	1
O43463	Q08999	1
Q16254	Q08999	1
P17480	Q08999	1
O75884	Q08999	1
Q13573	Q08999	1
Q9HAW0	Q08999	1
O75629	Q08999	1
O60381	Q08999	1
P17542	P25791	1
Q86U70	P25791	1
Q15723	P25791	1
P12830	P31350	1
Q13571	Q92995	1
Q13571	O95208	1
P05387	P05387	1
Q92841	P08621	1
P46459	P49407	1
P04278	P04278	1
P14678	P14678	1
Q9UHI6	P14678	1
O00230	P32745	1
Q03403	Q03403	1
Q5BJF6	Q14990	1
Q9NPE6	Q14990	1
Q96R06	Q14990	1
Q9BS86	Q05996	1
Q53EZ4	P53350	1
P07949	Q05397	1
Q9NX70	Q9UNQ2	1
O14757	Q13616	1
P37173	P10909	1
P10643	P10909	1
Q14114	P10909	1
Q9NPA2	P10909	1
P10909	P05067	1
P21579	P21579	1
Q96G25	Q15528	1
O14936	P18827	1
O14936	O75056	1
Q71U36	O75056	1
P46459	Q12846	1
Q8N3L3	Q12846	1
P01732	P10966	1
P42081	P10747	1
P20963	P20963	1
P02786	P20963	1
Q13239	P20963	1
O76036	P20963	1
Q92769	Q00688	1
Q96S55	P49005	1
Q96S55	P28340	1
Q96S55	Q9HCU8	1
Q96BH3	P17542	1
O14746	O14746	1
O14980	O14746	1
Q96BK5	O14746	1
Q15185	O14746	1
Q96EZ8	O14746	1
Q9UPR3	O14746	1
P05452	P05452	1
Q13596	P25116	1
Q03113	P25116	1
P35442	P35442	1
P34947	P21731	1
Q03113	P21731	1
Q92769	P06454	1
Q01105	P06454	1
Q99623	P06454	1
P33076	P25208	1
P08047	P08047	1
Q92769	P08047	1
Q15796	P37275	1
Q14919	P37275	1
Q13950	Q05655	1
P35269	P29084	1
P17676	P17676	1
P19419	P17676	1
Q13950	P17676	1
P13984	P35269	1
P01106	P35269	1
P10275	P35269	1
P52655	P35269	1
P11831	P35269	1
Q00403	P35269	1
P32780	P32780	1
Q01831	P32780	1
Q96T76	P32780	1
Q9UBE8	P10242	1
Q30201	P02786	1
Q96S59	P02786	1
P07332	P07332	1
P52961	P01127	1
Q13164	P01106	1
Q13287	P01106	1
Q13105	P01106	1
Q99689	Q86UE8	1
P01137	P01137	1
Q99689	Q9P0K7	1
Q99689	Q9UIL1	1
Q96B26	P26651	1
P49137	P26651	1
Q5RKV6	P26651	1
Q13950	P14635	1
P21580	P21580	1
Q8NFZ5	P21580	1
Q9UF33	P20827	1
P14625	P14625	1
P19438	P19438	1
P04629	P04629	1
Q9NRF2	P04629	1
P26196	P26368	1
P55060	P12830	1
Q14790	P12830	1
Q15678	P12830	1
Q16790	P12830	1
Q03113	P12830	1
Q75N03	P12830	1
Q14511	P12830	1
P15692	P15692	1
P35052	P15692	1
Q13275	P15692	1
Q9Y679	P56199	1
Q9Y679	P17301	1
P49916	P18887	1
O15527	P18887	1
P18887	Q7Z2E3	1
P06746	P18887	1
Q96T60	P18887	1
Q9UGN5	P18887	1
Q96FI4	P18887	1
Q13485	P17098	1
Q15796	P17098	1
Q01844	Q93009	1
P28698	P28698	1
P57086	P28698	1
P00736	P00736	1
P53396	P53396	1
